   1.00000000      -2.00000000       0.00000000    
   1.10000002      -2.00000000       0.00000000    
   1.20000005      -2.00000000       0.00000000    
   1.30000007      -2.00000000       0.00000000    
   1.39999998      -2.00000000       0.00000000    
   1.50000000      -2.00000000       0.00000000    
   1.60000002      -2.00000000       0.00000000    
   1.70000005      -2.00000000       0.00000000    
   1.80000007      -2.00000000       0.00000000    
   1.89999998      -2.00000000       0.00000000    
   2.00000000      -2.00000000       0.00000000    
   2.10000014      -2.00000000       0.00000000    
   2.20000005      -2.00000000       0.00000000    
   2.29999995      -2.00000000       0.00000000    
   2.40000010      -2.00000000       0.00000000    
   2.50000000      -2.00000000       0.00000000    
   2.60000014      -2.00000000       0.00000000    
   2.70000005      -2.00000000       0.00000000    
   2.79999995      -2.00000000       0.00000000    
   2.90000010      -2.00000000       0.00000000    
   3.00000000      -2.00000000       0.00000000    

  -3.00000000      -1.89999998       0.00000000    
  -2.90000010      -1.89999998       0.00000000    
  -2.79999995      -1.89999998       0.00000000    
  -2.70000005      -1.89999998       0.00000000    
  -2.60000014      -1.89999998       0.00000000    
  -2.50000000      -1.89999998       0.00000000    
  -2.40000010      -1.89999998       0.00000000    
  -2.29999995      -1.89999998       0.00000000    
  -2.20000005      -1.89999998       0.00000000    
  -2.10000014      -1.89999998       0.00000000    
  -2.00000000      -1.89999998       0.00000000    
  -1.89999998      -1.89999998       0.00000000    
  -1.80000007      -1.89999998       0.00000000    
  -1.70000005      -1.89999998       0.00000000    
  -1.60000002      -1.89999998       0.00000000    
  -1.50000000      -1.89999998       0.00000000    
  -1.39999998      -1.89999998       0.00000000    
  -1.30000007      -1.89999998       0.00000000    
  -1.20000005      -1.89999998       0.00000000    
  -1.10000002      -1.89999998       0.00000000    
  -1.00000000      -1.89999998       0.00000000    
 -0.900000036      -1.89999998       0.00000000    
 -0.800000012      -1.89999998       0.00000000    
 -0.699999988      -1.89999998       0.00000000    
 -0.600000024      -1.89999998       0.00000000    
 -0.500000000      -1.89999998       0.00000000    
 -0.400000006      -1.89999998       0.00000000    
 -0.300000012      -1.89999998       0.00000000    
 -0.200000003      -1.89999998       0.00000000    
 -0.100000001      -1.89999998       0.00000000    
   0.00000000      -1.89999998       0.00000000    
  0.100000001      -1.89999998       0.00000000    
  0.200000003      -1.89999998       0.00000000    
  0.300000012      -1.89999998       0.00000000    
  0.400000006      -1.89999998       0.00000000    
  0.500000000      -1.89999998       0.00000000    
  0.600000024      -1.89999998       0.00000000    
  0.699999988      -1.89999998       0.00000000    
  0.800000012      -1.89999998       0.00000000    
  0.900000036      -1.89999998       0.00000000    
   1.00000000      -1.89999998       0.00000000    
   1.10000002      -1.89999998       0.00000000    
   1.20000005      -1.89999998       0.00000000    
   1.30000007      -1.89999998       0.00000000    
   1.39999998      -1.89999998       0.00000000    
   1.50000000      -1.89999998       0.00000000    
   1.60000002      -1.89999998       0.00000000    
   1.70000005      -1.89999998       0.00000000    
   1.80000007      -1.89999998       0.00000000    
   1.89999998      -1.89999998       0.00000000    
   2.00000000      -1.89999998       0.00000000    
   2.10000014      -1.89999998       0.00000000    
   2.20000005      -1.89999998       0.00000000    
   2.29999995      -1.89999998       0.00000000    
   2.40000010      -1.89999998       0.00000000    
   2.50000000      -1.89999998       0.00000000    
   2.60000014      -1.89999998       0.00000000    
   2.70000005      -1.89999998       0.00000000    
   2.79999995      -1.89999998       0.00000000    
   2.90000010      -1.89999998       0.00000000    
   3.00000000      -1.89999998       0.00000000    

  -3.00000000      -1.80000007       0.00000000    
  -2.90000010      -1.80000007       0.00000000    
  -2.79999995      -1.80000007       0.00000000    
  -2.70000005      -1.80000007       0.00000000    
  -2.60000014      -1.80000007       0.00000000    
  -2.50000000      -1.80000007       0.00000000    
  -2.40000010      -1.80000007       0.00000000    
  -2.29999995      -1.80000007       0.00000000    
  -2.20000005      -1.80000007       0.00000000    
  -2.10000014      -1.80000007       0.00000000    
  -2.00000000      -1.80000007       0.00000000    
  -1.89999998      -1.80000007       0.00000000    
  -1.80000007      -1.80000007       0.00000000    
  -1.70000005      -1.80000007       0.00000000    
  -1.60000002      -1.80000007       0.00000000    
  -1.50000000      -1.80000007       0.00000000    
  -1.39999998      -1.80000007       0.00000000    
  -1.30000007      -1.80000007       0.00000000    
  -1.20000005      -1.80000007       0.00000000    
  -1.10000002      -1.80000007       0.00000000    
  -1.00000000      -1.80000007       0.00000000    
 -0.900000036      -1.80000007       0.00000000    
 -0.800000012      -1.80000007       0.00000000    
 -0.699999988      -1.80000007       0.00000000    
 -0.600000024      -1.80000007       0.00000000    
 -0.500000000      -1.80000007       0.00000000    
 -0.400000006      -1.80000007       0.00000000    
 -0.300000012      -1.80000007       0.00000000    
 -0.200000003      -1.80000007       0.00000000    
 -0.100000001      -1.80000007       0.00000000    
   0.00000000      -1.80000007       0.00000000    
  0.100000001      -1.80000007       0.00000000    
  0.200000003      -1.80000007       0.00000000    
  0.300000012      -1.80000007       0.00000000    
  0.400000006      -1.80000007       0.00000000    
  0.500000000      -1.80000007       0.00000000    
  0.600000024      -1.80000007       0.00000000    
  0.699999988      -1.80000007       0.00000000    
  0.800000012      -1.80000007       0.00000000    
  0.900000036      -1.80000007       0.00000000    
   1.00000000      -1.80000007       0.00000000    
   1.10000002      -1.80000007       0.00000000    
   1.20000005      -1.80000007       0.00000000    
   1.30000007      -1.80000007       0.00000000    
   1.39999998      -1.80000007       0.00000000    
   1.50000000      -1.80000007       0.00000000    
   1.60000002      -1.80000007       0.00000000    
   1.70000005      -1.80000007       0.00000000    
   1.80000007      -1.80000007       0.00000000    
   1.89999998      -1.80000007       0.00000000    
   2.00000000      -1.80000007       0.00000000    
   2.10000014      -1.80000007       0.00000000    
   2.20000005      -1.80000007       0.00000000    
   2.29999995      -1.80000007       0.00000000    
   2.40000010      -1.80000007       0.00000000    
   2.50000000      -1.80000007       0.00000000    
   2.60000014      -1.80000007       0.00000000    
   2.70000005      -1.80000007       0.00000000    
   2.79999995      -1.80000007       0.00000000    
   2.90000010      -1.80000007       0.00000000    
   3.00000000      -1.80000007       0.00000000    

  -3.00000000      -1.70000005       0.00000000    
  -2.90000010      -1.70000005       0.00000000    
  -2.79999995      -1.70000005       0.00000000    
  -2.70000005      -1.70000005       0.00000000    
  -2.60000014      -1.70000005       0.00000000    
  -2.50000000      -1.70000005       0.00000000    
  -2.40000010      -1.70000005       0.00000000    
  -2.29999995      -1.70000005       0.00000000    
  -2.20000005      -1.70000005       0.00000000    
  -2.10000014      -1.70000005       0.00000000    
  -2.00000000      -1.70000005       0.00000000    
  -1.89999998      -1.70000005       0.00000000    
  -1.80000007      -1.70000005       0.00000000    
  -1.70000005      -1.70000005       0.00000000    
  -1.60000002      -1.70000005       0.00000000    
  -1.50000000      -1.70000005       0.00000000    
  -1.39999998      -1.70000005       0.00000000    
  -1.30000007      -1.70000005       0.00000000    
  -1.20000005      -1.70000005       0.00000000    
  -1.10000002      -1.70000005       0.00000000    
  -1.00000000      -1.70000005       0.00000000    
 -0.900000036      -1.70000005       0.00000000    
 -0.800000012      -1.70000005       0.00000000    
 -0.699999988      -1.70000005       0.00000000    
 -0.600000024      -1.70000005       0.00000000    
 -0.500000000      -1.70000005       0.00000000    
 -0.400000006      -1.70000005       0.00000000    
 -0.300000012      -1.70000005       0.00000000    
 -0.200000003      -1.70000005       0.00000000    
 -0.100000001      -1.70000005       0.00000000    
   0.00000000      -1.70000005       0.00000000    
  0.100000001      -1.70000005       0.00000000    
  0.200000003      -1.70000005       0.00000000    
  0.300000012      -1.70000005       0.00000000    
  0.400000006      -1.70000005       0.00000000    
  0.500000000      -1.70000005       0.00000000    
  0.600000024      -1.70000005       0.00000000    
  0.699999988      -1.70000005       0.00000000    
  0.800000012      -1.70000005       0.00000000    
  0.900000036      -1.70000005       0.00000000    
   1.00000000      -1.70000005       0.00000000    
   1.10000002      -1.70000005       0.00000000    
   1.20000005      -1.70000005       0.00000000    
   1.30000007      -1.70000005       0.00000000    
   1.39999998      -1.70000005       0.00000000    
   1.50000000      -1.70000005       0.00000000    
   1.60000002      -1.70000005       0.00000000    
   1.70000005      -1.70000005       0.00000000    
   1.80000007      -1.70000005       0.00000000    
   1.89999998      -1.70000005       0.00000000    
   2.00000000      -1.70000005       0.00000000    
   2.10000014      -1.70000005       0.00000000    
   2.20000005      -1.70000005       0.00000000    
   2.29999995      -1.70000005       0.00000000    
   2.40000010      -1.70000005       0.00000000    
   2.50000000      -1.70000005       0.00000000    
   2.60000014      -1.70000005       0.00000000    
   2.70000005      -1.70000005       0.00000000    
   2.79999995      -1.70000005       0.00000000    
   2.90000010      -1.70000005       0.00000000    
   3.00000000      -1.70000005       0.00000000    

  -3.00000000      -1.60000002       0.00000000    
  -2.90000010      -1.60000002       0.00000000    
  -2.79999995      -1.60000002       0.00000000    
  -2.70000005      -1.60000002       0.00000000    
  -2.60000014      -1.60000002       0.00000000    
  -2.50000000      -1.60000002       0.00000000    
  -2.40000010      -1.60000002       0.00000000    
  -2.29999995      -1.60000002       0.00000000    
  -2.20000005      -1.60000002       0.00000000    
  -2.10000014      -1.60000002       0.00000000    
  -2.00000000      -1.60000002       0.00000000    
  -1.89999998      -1.60000002       0.00000000    
